Small Unit Installation Postcode,Jan 2011 - Installations Quantity,Feb 2011 - Installations Quantity,Mar 2011 - Installations Quantity,Apr 2011 - Installations Quantity,May 2011 - Installations Quantity,Jun 2011 - Installations Quantity,Jul 2011 - Installations Quantity,Aug 2011 - Installations Quantity,Sep 2011 - Installations Quantity,Oct 2011 - Installations Quantity,Nov 2011 - Installations Quantity,Dec 2011 - Installations Quantity,Jan 2012 - Installations Quantity,Feb 2012 - Installations Quantity,Mar 2012 - Installations Quantity,Apr 2012 - Installations Quantity,May 2012 - Installations Quantity,Jun 2012 - Installations Quantity,Jul 2012 - Installations Quantity,Aug 2012 - Installations Quantity,Sep 2012 - Installations Quantity,Oct 2012 - Installations Quantity,Nov 2012 - Installations Quantity,Dec 2012 - Installations Quantity,Jan 2013 - Installations Quantity,Feb 2013 - Installations Quantity,Mar 2013 - Installations Quantity,Apr 2013 - Installations Quantity,May 2013 - Installations Quantity,Jun 2013 - Installations Quantity,Jul 2013 - Installations Quantity,Aug 2013 - Installations Quantity,Sep 2013 - Installations Quantity,Oct 2013 - Installations Quantity,Nov 2013 - Installations Quantity,Dec 2013 - Installations Quantity,Jan 2014 - Installations Quantity,Feb 2014 - Installations Quantity,Mar 2014 - Installations Quantity,Apr 2014 - Installations Quantity,May 2014 - Installations Quantity,Jun 2014 - Installations Quantity,Jul 2014 - Installations Quantity,Aug 2014 - Installations Quantity,Sep 2014 - Installations Quantity,Oct 2014 - Installations Quantity,Nov 2014 - Installations Quantity,Dec 2014 - Installations Quantity,Jan 2015 - Installations Quantity,Feb 2015 - Installations Quantity,Mar 2015 - Installations Quantity,Apr 2015 - Installations Quantity,May 2015 - Installations Quantity,Jun 2015 - Installations Quantity,Jul 2015 - Installations Quantity,Aug 2015 - Installations Quantity,Sep 2015 - Installations Quantity,Oct 2015 - Installations Quantity,Nov 2015 - Installations Quantity,Dec 2015 - Installations Quantity,Jan 2016 - Installations Quantity,Feb 2016 - Installations Quantity,Mar 2016 - Installations Quantity,Apr 2016 - Installations Quantity,May 2016 - Installations Quantity,Jun 2016 - Installations Quantity,Jul 2016 - Installations Quantity,Aug 2016 - Installations Quantity,Sep 2016 - Installations Quantity,Oct 2016 - Installations Quantity,Nov 2016 - Installations Quantity,Dec 2016 - Installations Quantity,Jan 2017 - Installations Quantity,Feb 2017 - Installations Quantity,Mar 2017 - Installations Quantity,Apr 2017 - Installations Quantity,May 2017 - Installations Quantity,Jun 2017 - Installations Quantity,Jul 2017 - Installations Quantity,Aug 2017 - Installations Quantity,Sep 2017 - Installations Quantity,Oct 2017 - Installations Quantity,Nov 2017 - Installations Quantity,Dec 2017 - Installations Quantity,Jan 2018 - Installations Quantity,Feb 2018 - Installations Quantity,Mar 2018 - Installations Quantity,Apr 2018 - Installations Quantity,May 2018 - Installations Quantity,Jun 2018 - Installations Quantity,Jul 2018 - Installations Quantity,Aug 2018 - Installations Quantity,Sep 2018 - Installations Quantity,Oct 2018 - Installations Quantity,Nov 2018 - Installations Quantity,Dec 2018 - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,May 2020 - Installations Quantity,Jun 2020 - Installations Quantity,Jul 2020 - Installations Quantity,Aug 2020 - Installations Quantity,Sep 2020 - Installations Quantity,Oct 2020 - Installations Quantity,Nov 2020 - Installations Quantity,Dec 2020 - Installations Quantity,Jan 2021 - Installations Quantity,Feb 2021 - Installations Quantity,Mar 2021 - Installations Quantity,Apr 2021 - Installations Quantity,May 2021 - Installations Quantity,Jun 2021 - Installations Quantity,Jul 2021 - Installations Quantity,Aug 2021 - Installations Quantity,Sep 2021 - Installations Quantity,Oct 2021 - Installations Quantity,Nov 2021 - Installations Quantity,Dec 2021 - Installations Quantity,Jan 2022 - Installations Quantity,Feb 2022 - Installations Quantity,Mar 2022 - Installations Quantity,Apr 2022 - Installations Quantity,May 2022 - Installations Quantity,Jun 2022 - Installations Quantity,Jul 2022 - Installations Quantity,Aug 2022 - Installations Quantity,Sep 2022 - Installations Quantity,Oct 2022 - Installations Quantity,Nov 2022 - Installations Quantity,Dec 2022 - Installations Quantity,Jan 2023 - Installations Quantity,Feb 2023 - Installations Quantity,Mar 2023 - Installations Quantity,Apr 2023 - Installations Quantity,May 2023 - Installations Quantity,Jun 2023 - Installations Quantity,Jul 2023 - Installations Quantity,Aug 2023 - Installations Quantity,Sep 2023 - Installations Quantity,Oct 2023 - Installations Quantity,Nov 2023 - Installations Quantity,Dec 2023 - Installations Quantity,Jan 2024 - Installations Quantity,Feb 2024 - Installations Quantity,Mar 2024 - Installations Quantity,Apr 2024 - Installations Quantity
3793,3,2,1,3,1,8,1,3,4,1,2,1,2,0,4,1,5,12,3,5,10,0,1,2,2,4,2,0,2,0,1,2,0,0,6,4,1,3,2,3,0,0,5,4,7,1,4,3,2,1,2,3,1,1,3,3,2,1,0,4,1,4,2,2,1,4,2,2,1,1,2,0,1,1,4,0,1,6,3,2,0,3,2,3,0,2,2,2,0,0,3,1,1,3,3,6,3,5,5,3,2,0,0,6,4,2,6,4,5,0,8,2,2,3,4,3,0,0,0,6,3,5,5,6,1,5,5,4,2,5,7,3,1,5,4,2,0,6,5,2,7,1,4,3,3,5,2,2,2,3,1,4,6,2,10,3,0,5,3,0
3795,0,0,1,2,3,6,1,0,1,0,1,0,1,1,1,2,3,7,1,2,6,1,1,1,2,0,0,0,1,1,1,1,1,0,3,2,3,0,1,3,2,0,1,0,6,3,2,0,1,0,0,3,1,1,2,0,2,2,0,0,1,0,1,2,0,2,1,1,3,0,0,5,1,3,1,1,3,1,1,0,1,0,1,0,1,2,1,0,1,1,1,4,2,4,1,2,0,0,1,1,4,0,1,1,2,1,0,4,0,1,1,0,0,0,1,2,0,0,1,4,0,1,2,3,1,2,4,0,2,3,0,5,1,1,2,0,0,2,0,1,0,2,1,1,3,3,1,2,2,1,1,3,2,3,5,0,1,1,2,0
3796,5,16,10,6,9,12,3,6,1,1,4,2,2,8,9,6,15,15,7,7,11,3,8,5,3,5,2,3,7,5,6,1,4,3,5,8,3,4,8,10,5,3,4,3,8,8,10,7,4,6,3,5,4,0,4,2,4,1,3,3,6,10,4,4,9,9,1,1,5,1,6,9,3,4,6,2,1,4,6,5,0,4,13,4,0,5,2,3,11,8,5,3,4,15,5,11,1,8,6,11,2,4,6,2,2,7,3,5,8,13,14,10,6,6,11,3,2,2,8,12,4,7,11,11,1,6,7,14,7,10,9,7,3,8,2,5,4,8,10,13,10,5,9,14,8,12,11,5,9,11,7,9,8,5,8,5,6,5,3,1
3797,0,2,4,1,0,5,3,5,8,0,5,2,4,5,7,3,7,7,1,3,6,2,6,8,0,2,2,5,2,1,0,1,1,3,6,10,3,5,8,2,4,3,1,2,5,3,8,1,2,1,3,4,2,1,8,1,1,1,3,3,1,0,5,2,0,1,1,1,2,1,5,6,2,1,5,3,4,2,2,2,2,2,3,10,0,3,0,4,6,3,2,1,3,6,3,7,3,4,3,5,4,2,2,2,3,2,1,4,6,8,6,1,4,2,4,1,0,4,2,5,2,2,3,3,4,4,6,4,1,5,4,5,1,0,2,2,6,2,4,3,3,2,3,1,1,2,5,1,4,4,4,8,4,2,3,3,1,2,2,1
3799,5,8,2,6,7,7,5,12,10,1,1,3,4,5,9,8,6,16,7,7,5,3,6,3,2,3,5,5,7,4,4,4,3,5,4,9,1,7,3,6,2,3,3,1,5,7,6,5,1,3,0,4,3,3,2,9,1,3,3,1,1,1,4,2,7,10,4,3,4,2,1,5,2,1,2,5,8,7,2,6,5,2,6,11,1,4,3,8,4,3,1,5,3,5,13,9,4,5,11,5,5,5,3,7,2,1,4,2,1,4,13,7,5,7,5,1,0,7,17,5,5,7,10,8,7,10,9,3,9,3,4,9,3,5,4,3,3,5,6,5,9,11,8,8,7,4,4,10,3,7,4,4,2,5,6,5,3,3,0,4
3802,22,23,31,44,43,52,14,15,18,11,9,9,19,19,34,34,38,48,32,22,34,23,8,21,9,8,14,11,12,13,16,8,12,18,19,9,11,13,16,16,32,14,14,13,9,13,14,16,13,12,14,17,5,6,13,18,12,5,5,10,14,23,11,9,10,5,9,12,10,8,6,9,4,4,12,3,8,8,12,4,8,13,9,10,5,13,14,7,7,12,9,7,17,33,30,26,20,35,30,32,14,9,8,11,18,20,24,27,27,27,31,25,33,41,43,6,1,20,47,43,29,37,40,42,31,32,44,31,19,22,19,22,14,15,29,11,10,17,16,14,21,10,19,17,15,12,13,10,24,19,23,15,26,19,27,25,18,22,13,6
3803,3,7,8,12,18,22,4,7,8,4,4,2,6,11,22,15,31,28,15,13,25,6,11,4,8,7,5,7,3,2,10,8,5,5,14,6,9,6,2,5,12,10,6,5,11,4,11,2,8,6,8,8,7,6,5,6,2,6,9,6,3,5,6,6,5,2,6,2,3,9,2,7,0,4,4,5,3,2,6,7,6,7,6,9,5,4,5,7,5,13,12,9,16,10,14,12,16,13,18,17,6,6,5,5,5,22,13,14,8,13,10,14,13,21,27,5,2,18,14,13,15,21,15,19,20,17,14,22,21,14,16,14,10,10,9,10,5,6,8,7,7,7,7,13,4,11,8,10,8,16,8,15,8,10,8,11,9,9,6,3
3804,4,7,6,9,9,11,6,11,15,3,9,6,5,7,7,4,16,14,6,4,18,8,9,10,1,4,3,4,9,4,4,4,6,7,6,9,8,5,9,7,10,3,7,6,9,5,12,8,10,4,3,7,9,3,5,6,3,11,6,5,6,4,6,5,2,3,5,8,6,3,2,2,0,7,6,4,3,4,4,7,6,9,10,9,2,9,9,9,5,7,6,5,8,15,10,8,10,9,15,10,7,5,6,5,5,10,8,10,4,10,10,14,12,10,18,3,1,5,20,13,14,11,10,13,6,6,9,11,5,7,14,5,5,8,6,8,7,8,4,3,7,9,5,11,8,4,10,9,6,7,2,17,9,5,12,11,4,7,3,1
3805,49,50,53,65,116,146,43,47,82,9,32,34,42,66,74,92,135,147,49,66,87,37,31,50,19,29,31,31,38,35,36,33,31,43,57,31,37,39,44,37,53,23,36,45,41,47,43,30,34,41,30,42,27,21,34,36,26,26,27,38,38,20,24,21,21,10,19,26,28,29,20,16,25,25,33,17,23,17,20,41,17,22,30,33,27,29,27,34,30,20,18,28,57,57,80,51,54,65,58,52,39,17,30,39,46,75,85,77,60,61,59,57,80,80,92,17,5,71,154,111,85,79,85,71,64,76,99,77,59,63,78,67,30,37,43,38,32,33,42,64,55,44,43,51,34,44,32,38,58,57,50,42,51,52,57,65,38,54,41,17
3806,50,49,63,62,68,79,36,24,41,7,19,26,22,48,67,94,94,110,47,42,80,25,27,32,15,15,17,19,28,18,21,22,33,21,22,20,28,33,33,16,45,28,28,37,35,38,32,25,29,18,26,31,28,16,30,24,34,22,25,15,22,20,17,17,17,12,12,12,16,17,16,15,18,18,20,10,24,19,21,21,35,21,30,30,19,18,29,28,23,16,20,30,40,53,59,61,46,62,49,53,44,16,37,36,58,68,81,61,63,50,62,43,54,59,82,20,6,53,129,128,67,115,88,67,68,79,92,75,59,61,86,73,45,48,38,41,36,43,46,48,55,54,67,56,46,71,46,54,48,46,41,59,36,59,81,69,41,62,47,16
3807,1,8,9,10,16,23,7,8,18,1,4,3,5,4,12,7,11,14,8,12,15,9,5,9,4,0,2,4,3,8,1,3,5,2,6,3,3,7,3,6,7,4,3,6,4,5,4,1,5,2,3,1,3,4,3,4,3,3,5,3,2,3,3,3,5,1,1,3,4,2,6,4,1,3,3,3,1,2,1,5,8,3,6,7,6,8,5,4,12,4,4,3,5,6,11,8,5,11,9,4,7,3,6,5,12,8,6,8,8,4,6,8,6,5,9,5,2,10,14,11,9,7,12,9,16,6,9,12,6,18,7,12,3,5,5,5,5,6,5,12,12,2,5,11,5,11,6,6,16,7,7,7,7,10,7,9,5,7,6,3
3808,0,6,1,8,5,12,1,2,7,4,1,2,2,3,2,5,6,16,5,1,4,3,1,5,1,0,1,2,1,6,2,2,3,0,0,3,1,2,1,1,5,0,7,0,1,1,2,1,3,3,2,2,1,0,0,2,2,1,2,4,3,2,1,1,0,0,1,0,2,1,0,2,1,1,0,1,2,4,0,3,2,0,3,2,0,4,1,4,5,2,5,3,3,3,5,4,3,6,2,2,1,0,3,1,4,6,3,3,3,2,5,3,1,1,3,2,1,6,8,6,1,3,4,9,2,8,2,4,5,1,4,6,0,9,1,1,2,1,5,3,3,5,5,4,2,1,10,3,5,4,1,1,2,4,2,3,2,2,1,1
3809,1,1,1,2,1,3,3,3,3,0,0,0,1,3,5,4,4,6,1,0,11,1,3,5,0,1,2,1,0,3,2,1,1,4,6,3,4,5,4,1,4,6,12,3,4,7,7,9,9,8,3,10,1,6,4,8,2,3,2,4,4,12,8,5,9,2,5,5,7,5,4,6,4,6,14,2,5,4,6,4,15,6,7,13,10,13,16,6,18,14,17,19,35,46,39,23,19,33,28,25,27,14,10,28,47,71,60,53,46,44,51,30,30,67,62,11,4,47,64,70,52,47,49,43,35,62,68,64,44,57,41,39,19,31,23,23,21,31,48,41,45,19,22,38,24,28,18,19,37,24,19,23,25,33,37,52,23,20,25,12
3810,28,31,40,32,59,67,24,20,39,15,28,24,25,45,54,72,96,105,46,41,70,35,28,31,22,18,28,24,26,15,30,28,31,32,32,29,27,28,24,32,54,33,37,31,42,53,42,33,34,29,22,37,30,27,30,35,44,34,28,18,22,35,27,33,31,32,19,22,29,30,21,20,19,32,23,18,31,24,28,31,35,20,34,33,18,19,40,35,43,39,40,29,59,71,72,58,51,54,55,39,40,16,32,55,51,61,70,58,56,67,76,31,53,56,105,22,3,53,126,91,63,85,85,62,61,72,104,83,49,76,66,57,29,39,49,40,39,41,64,64,73,39,58,59,29,57,39,42,70,46,48,63,56,56,60,77,54,37,53,19
3812,3,5,6,3,8,14,4,3,5,0,1,1,3,6,1,4,4,5,1,2,2,0,1,0,0,1,2,1,2,3,1,0,2,3,4,4,1,4,1,2,1,2,2,1,4,3,2,6,3,1,1,1,1,1,1,2,1,0,2,2,1,1,2,0,0,2,0,1,1,0,0,2,0,1,1,0,1,1,3,3,1,1,1,3,1,0,2,0,0,2,0,0,3,4,2,4,1,2,6,3,3,1,2,0,2,0,1,3,1,5,1,0,1,4,2,1,0,4,5,0,3,6,3,1,4,1,4,1,2,3,3,3,2,6,2,2,3,3,0,4,6,0,4,2,1,5,0,1,1,0,2,2,1,1,0,3,2,0,0,0
3813,0,0,0,0,0,3,0,1,3,1,0,0,0,1,2,2,1,2,0,0,1,1,0,0,0,0,1,0,2,1,0,0,1,0,1,1,1,0,1,1,1,1,1,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,0,0,1,1,0,3,3,0,1,1,5,1,0,0,0,0,0,2,1,1,1,1,2,2,2,1,0,0,3,3,0,2,0,2,2,0,0,1,3,0,0,0,1,0,0,1,1,3,2,0,1,0,1,1,0,0,1,0,1,1,1,2,3,1,0,1,2,2,1,4,2,1,1,0,7,0,3,3,1,2,2,0,0,0
3814,2,2,4,0,4,6,7,2,5,0,2,1,0,2,2,1,5,4,2,3,4,2,0,1,1,0,1,2,1,4,2,3,3,1,2,2,2,2,3,2,5,2,2,3,1,1,1,2,2,1,0,2,4,1,1,0,2,0,3,2,0,1,3,0,2,1,4,0,1,2,2,0,0,0,0,1,2,0,1,3,2,1,2,2,0,0,2,4,2,1,0,0,3,2,6,5,5,7,2,5,1,1,2,2,0,5,6,8,3,7,3,2,5,3,2,0,0,0,6,5,0,1,4,0,5,3,7,1,0,1,2,1,1,3,1,2,0,2,5,4,2,6,1,3,0,2,4,0,3,1,2,3,3,6,1,1,4,3,2,0
3815,1,5,3,2,10,23,1,6,4,2,2,0,0,2,1,8,4,8,6,5,7,2,4,1,2,1,2,0,1,4,2,2,2,3,2,7,0,5,2,0,2,1,0,3,5,1,3,0,4,1,3,6,2,4,2,0,2,1,3,3,0,0,5,0,6,3,1,1,0,0,1,3,0,0,3,0,0,1,5,2,4,1,0,2,3,4,2,2,3,0,2,2,2,1,2,3,1,4,4,3,2,1,3,0,4,4,2,5,7,3,4,5,5,5,4,1,2,3,10,3,3,5,9,7,2,8,4,8,11,2,0,4,1,2,3,0,5,2,4,7,3,2,2,3,1,3,3,4,9,4,0,0,3,2,2,5,6,1,2,0
3816,2,1,6,3,5,4,1,6,7,2,4,0,4,3,2,2,3,9,3,3,8,2,2,4,4,1,2,3,4,1,1,3,6,2,6,2,6,0,2,4,6,3,2,4,2,1,2,1,1,0,4,1,2,1,0,3,5,6,3,1,2,2,2,1,6,1,2,2,0,2,1,1,0,5,2,2,2,1,1,2,9,2,3,2,3,2,5,1,2,5,3,2,2,5,4,1,0,3,12,1,4,6,4,2,6,5,3,0,1,2,3,2,2,1,1,2,6,8,2,1,2,4,4,2,7,3,4,4,1,5,4,4,1,3,2,2,2,2,7,5,4,3,4,6,2,3,1,5,4,3,2,1,4,2,3,7,1,1,0,0
3818,13,25,43,32,51,60,19,17,32,8,14,9,9,22,11,24,31,33,10,18,39,17,5,7,8,9,8,9,15,9,16,10,11,12,15,13,13,11,16,7,20,6,15,11,13,15,9,10,6,5,14,10,6,9,6,16,6,10,11,8,4,9,17,15,5,8,10,15,9,8,8,8,10,13,9,9,11,15,7,9,24,15,10,16,21,4,16,23,14,19,19,20,13,25,25,16,26,19,28,24,16,10,7,15,17,22,20,14,11,22,23,26,22,20,27,22,27,26,21,20,14,24,26,24,21,25,21,22,13,17,31,21,12,22,17,15,15,13,33,20,18,14,15,24,16,19,16,23,16,14,13,27,28,21,20,25,15,10,15,3
3820,14,24,38,30,29,62,13,16,19,5,11,6,8,7,9,17,44,35,19,17,37,10,12,13,7,9,10,13,13,14,11,11,9,11,9,7,13,9,13,16,16,8,14,13,9,8,9,9,7,14,12,6,8,11,7,13,9,4,7,7,5,6,9,24,10,5,9,9,7,10,3,12,16,18,9,7,14,14,7,14,14,13,12,15,13,14,15,23,11,12,16,24,18,21,16,14,19,19,31,23,12,5,12,9,20,25,30,19,20,25,21,12,19,26,17,16,33,33,25,19,27,29,16,24,26,17,24,27,11,16,39,23,13,13,15,10,21,24,22,27,24,30,27,27,24,25,17,28,26,28,31,14,34,21,21,32,20,16,13,2
3821,2,6,5,4,10,16,4,4,11,1,8,4,2,0,1,3,6,9,1,4,8,3,5,4,2,0,0,4,9,3,7,10,1,5,3,3,2,2,1,3,4,8,5,4,5,1,1,3,0,3,2,2,3,2,3,2,2,1,0,0,2,0,7,1,5,1,2,0,0,1,0,2,3,1,0,1,8,1,2,2,2,0,2,2,0,3,5,3,0,3,10,4,2,2,4,5,5,7,3,3,5,1,2,2,0,4,3,4,0,4,2,5,4,3,1,2,5,4,4,5,4,4,9,6,2,3,2,8,4,4,3,6,2,5,1,2,5,4,3,4,4,4,5,6,4,2,0,0,3,0,3,5,5,3,2,1,2,2,1,0
3822,0,3,5,1,3,4,2,0,8,0,3,0,1,1,2,2,2,0,1,3,3,0,2,0,0,0,0,2,3,0,2,1,0,0,1,2,1,1,2,0,2,2,0,0,0,2,2,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,2,2,1,0,0,1,0,1,2,0,2,1,2,1,0,2,0,1,2,1,1,0,1,1,1,0,1,0,0,1,2,0,3,0,2,0,0,1,2,1,1,0,0,1,0,1,0,1,1,2,1,0,2,1,2,2,1,0,1,0,0,2,0,2,0,0,1
3823,1,3,4,2,5,6,3,2,6,0,3,0,3,1,6,5,9,9,2,5,7,1,3,6,2,0,2,2,1,1,1,1,3,3,1,0,4,1,1,1,3,5,2,5,4,3,1,3,0,1,1,2,0,3,2,1,0,3,2,1,0,0,2,0,0,0,0,0,1,2,4,3,0,1,2,1,4,2,0,1,3,3,1,4,2,2,0,2,2,5,2,4,5,4,3,1,1,2,1,1,0,1,0,3,3,5,2,3,4,5,5,3,5,1,3,2,2,7,3,3,2,5,2,3,1,5,3,1,1,2,2,3,6,7,5,2,3,1,5,6,3,3,8,4,1,3,1,1,7,4,1,1,6,3,3,8,2,3,0,1
3824,0,3,2,3,10,19,3,4,9,6,11,7,3,1,2,3,18,14,12,7,11,3,4,9,7,1,3,6,3,3,6,8,6,6,5,2,2,4,6,5,2,9,3,5,2,5,3,3,2,5,3,5,2,3,3,5,2,1,0,4,4,1,3,1,2,5,4,2,0,1,5,6,2,1,1,3,8,1,8,4,7,5,3,5,3,7,4,4,3,4,3,2,7,4,5,7,2,8,12,2,3,5,4,3,5,3,7,4,5,3,5,3,6,6,3,7,10,6,4,1,2,2,4,8,1,3,7,1,6,4,9,9,4,5,5,3,3,3,5,2,6,7,10,7,8,6,9,6,5,3,4,5,6,4,4,6,2,5,3,1
3825,18,25,33,22,31,61,21,37,36,13,20,13,13,16,26,39,73,82,22,35,50,14,16,23,13,16,23,18,20,23,14,18,23,16,21,12,10,21,27,17,33,18,27,18,10,20,16,14,12,13,10,9,6,9,10,12,7,11,9,15,11,9,6,7,16,8,6,6,10,10,9,6,6,14,9,8,20,12,17,10,13,14,16,14,6,15,13,15,17,10,13,19,8,27,20,20,21,32,19,23,15,5,13,10,29,23,17,19,17,16,23,15,12,22,23,9,16,22,20,18,19,32,24,31,13,27,19,22,27,16,17,18,10,20,15,13,14,12,21,16,26,22,35,21,16,25,19,19,25,19,21,15,14,17,14,26,15,11,17,4
3831,0,1,2,5,6,16,1,4,5,1,5,3,3,1,3,3,3,6,4,2,9,3,1,4,1,0,2,2,1,1,1,1,1,3,2,1,1,4,3,1,2,3,2,4,3,2,3,4,2,1,2,3,1,3,1,2,2,1,0,2,4,2,1,1,5,0,0,1,0,3,2,1,0,1,1,3,3,3,5,3,1,1,2,1,0,2,4,2,4,7,3,5,2,3,2,0,4,7,3,2,2,3,0,4,5,5,2,2,2,3,3,2,3,1,6,2,3,4,1,1,4,2,2,1,3,2,3,2,2,1,5,5,0,0,3,2,1,2,3,8,3,0,4,3,1,4,3,2,1,0,3,3,2,2,4,4,0,1,0,0
3832,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0
3833,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,2,0,0,2,0,1,2,0,0,1,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,2,0,0,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3835,0,0,0,1,2,1,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,2,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,2,1,1,0,2,0,0,1,0,1,0,4,0,1,0,1,1,1,0,0
3840,17,23,12,16,19,29,9,23,28,7,11,15,3,7,14,20,36,48,18,32,45,10,18,21,12,20,14,16,17,19,17,5,11,4,14,10,5,11,9,11,26,6,19,9,12,13,4,3,11,9,9,8,11,11,5,5,8,13,4,5,3,2,3,8,10,2,8,10,4,10,9,10,7,3,15,7,13,11,11,13,7,12,16,17,9,17,11,8,7,18,13,8,10,13,11,20,6,15,11,18,12,6,7,7,11,19,14,13,7,9,22,17,4,9,15,10,18,14,14,16,14,21,16,23,20,15,12,16,11,16,15,17,6,13,17,14,13,23,14,14,15,19,9,26,12,14,17,12,13,18,13,19,10,13,20,13,6,19,11,1
3842,6,9,5,2,7,8,4,6,12,3,4,0,1,3,3,6,7,12,6,14,10,9,8,7,3,5,5,8,10,1,3,4,1,7,6,1,0,5,1,4,10,3,7,3,6,1,6,1,1,4,0,3,1,4,0,2,3,3,2,2,1,2,5,1,1,0,0,0,1,0,3,2,1,4,3,0,2,1,1,3,2,3,7,5,0,2,1,5,2,6,5,6,3,6,4,2,7,7,6,2,1,2,1,3,3,4,6,4,2,5,6,5,2,6,7,5,6,4,2,9,2,6,4,5,6,7,4,4,4,3,8,2,2,3,7,8,5,8,6,6,4,6,1,8,2,3,2,9,5,5,8,9,5,1,7,1,5,6,2,0
3844,33,30,29,36,50,76,55,42,53,16,21,12,9,9,24,23,63,67,22,35,90,13,16,45,17,18,16,21,16,26,11,10,16,14,15,15,9,10,28,20,20,19,32,22,24,19,18,12,9,14,9,15,5,10,9,9,16,21,13,8,7,10,5,14,13,23,11,21,21,18,9,7,7,19,15,13,24,15,16,18,13,23,25,19,20,21,13,16,23,19,22,22,28,18,22,19,21,39,34,27,29,19,19,27,28,25,31,33,17,23,44,31,32,29,35,32,21,38,32,24,25,37,38,28,30,34,26,38,32,28,36,32,16,18,42,16,23,39,21,32,28,29,27,40,22,33,28,39,38,20,22,17,24,34,23,31,12,38,19,5
3847,6,1,4,3,6,11,3,10,5,0,2,0,1,1,4,1,2,9,2,3,4,7,0,5,1,2,0,1,3,5,7,4,3,3,1,0,1,4,2,1,0,1,1,2,4,1,2,2,0,2,1,2,1,0,1,0,1,2,2,1,0,2,0,1,4,3,0,0,1,1,0,2,0,0,1,2,3,0,4,0,0,2,8,1,9,7,3,3,1,2,2,6,3,4,1,3,3,0,7,3,0,8,2,1,2,5,2,3,1,1,4,1,2,2,1,2,2,5,5,4,2,2,6,3,1,5,3,2,1,2,2,6,1,1,0,3,1,2,1,3,1,4,2,4,0,4,5,4,6,5,0,5,4,5,0,7,1,1,0,0
3850,23,18,25,20,26,58,23,32,63,8,15,7,6,11,12,8,22,53,13,24,36,6,14,11,5,8,7,11,18,2,7,6,8,6,7,8,6,7,9,0,4,6,9,4,6,25,5,9,3,11,4,7,5,14,3,7,7,7,1,9,4,5,7,5,4,4,3,6,6,10,2,3,12,14,2,9,10,7,5,10,7,10,16,12,6,11,7,11,9,10,6,15,6,11,16,13,11,10,8,11,17,6,10,12,8,6,15,10,7,13,14,12,14,11,12,18,17,16,9,18,10,10,13,13,11,7,9,16,14,14,18,12,9,10,11,7,11,10,24,27,11,16,9,11,7,17,17,16,15,15,11,14,12,14,11,19,7,14,8,2
